large_tile,small_tile,top_left_x,top_left_y,bottom_right_x,bottom_right_y
647374.0.png,647374.0_1.png,151,139,247,218
650044.0.png,650044.0_1.png,141,128,258,229
650718.0.png,650718.0_1.png,134,121,264,235
662855.0.png,662855.0_1.png,159,147,239,210
664354.0.png,664354.0_1.png,131,118,268,238
665590.0.png,665590.0_1.png,137,125,262,232
669149.0.png,669149.0_1.png,137,124,262,232
669782.0.png,669782.0_1.png,131,118,268,238
670141.0.png,670141.0_1.png,152,141,246,216
670480.0.png,670480.0_1.png,132,119,267,237
671963.0.png,671963.0_1.png,144,132,255,225
673444.0.png,673444.0_1.png,140,128,258,228
675143.0.png,675143.0_1.png,131,119,267,237
676716.0.png,676716.0_1.png,135,123,264,234
677339.0.png,677339.0_1.png,132,120,267,237
680908.0.png,680908.0_1.png,136,124,263,232
681119.0.png,681119.0_1.png,139,127,260,229
682750.0.png,682750.0_1.png,135,123,264,234
683733.0.png,683733.0_1.png,149,138,249,219
683902.0.png,683902.0_1.png,137,125,262,231
684762.0.png,684762.0_1.png,156,145,242,212
685156.0.png,685156.0_1.png,139,128,259,229
685409.0.png,685409.0_1.png,147,135,252,221
686787.0.png,686787.0_1.png,146,134,253,222
687551.0.png,687551.0_1.png,147,136,251,220
690455.0.png,690455.0_1.png,136,125,262,232
690896.0.png,690896.0_1.png,133,121,266,235
691159.0.png,691159.0_1.png,141,129,258,227
693899.0.png,693899.0_1.png,140,129,259,228
694335.0.png,694335.0_1.png,138,127,260,229
695542.0.png,695542.0_1.png,158,147,241,210
697618.0.png,697618.0_1.png,131,120,267,236
698688.0.png,698688.0_1.png,133,122,266,235
700222.0.png,700222.0_1.png,132,120,267,236
703524.0.png,703524.0_1.png,147,136,252,221
703971.0.png,703971.0_1.png,134,123,265,234
704838.0.png,704838.0_1.png,131,120,267,237
706726.0.png,706726.0_1.png,131,120,268,237
706912.0.png,706912.0_1.png,138,127,261,230
710711.0.png,710711.0_1.png,173,163,225,194
713663.0.png,713663.0_1.png,139,128,260,229
714123.0.png,714123.0_1.png,134,123,265,233
715839.0.png,715839.0_1.png,142,131,257,226
718681.0.png,718681.0_1.png,138,127,261,230
723347.0.png,723347.0_1.png,142,131,257,226
723540.0.png,723540.0_1.png,139,129,259,228
729514.0.png,729514.0_1.png,136,125,262,231
729579.0.png,729579.0_1.png,132,122,266,235
731321.0.png,731321.0_1.png,146,135,253,221
732153.0.png,732153.0_1.png,145,135,253,222
732462.0.png,732462.0_1.png,151,141,247,216
734571.0.png,734571.0_1.png,132,122,266,235
736451.0.png,736451.0_1.png,136,126,262,231
739858.0.png,739858.0_1.png,132,121,267,235
743607.0.png,743607.0_1.png,131,120,268,236
747921.0.png,747921.0_1.png,136,126,262,230
754584.0.png,754584.0_1.png,133,123,265,234
755203.0.png,755203.0_1.png,138,128,260,229
759078.0.png,759078.0_1.png,138,127,261,229
770362.0.png,770362.0_1.png,140,130,258,227
772790.0.png,772790.0_1.png,131,121,267,236
777065.0.png,777065.0_1.png,136,125,263,231
781374.0.png,781374.0_1.png,134,124,264,233
785996.0.png,785996.0_1.png,134,123,264,233
786082.0.png,786082.0_1.png,137,126,262,230
793919.0.png,793919.0_1.png,144,133,255,224
794254.0.png,794254.0_1.png,148,138,250,219
797248.0.png,797248.0_1.png,132,121,266,235
798077.0.png,798077.0_1.png,161,150,237,206
799102.0.png,799102.0_1.png,142,132,256,225
803205.0.png,803205.0_1.png,140,130,258,227
807948.0.png,807948.0_1.png,144,133,255,224
809060.0.png,809060.0_1.png,140,128,259,228
810172.0.png,810172.0_1.png,142,131,256,225
811664.0.png,811664.0_1.png,151,140,247,216
812532.0.png,812532.0_1.png,157,146,241,210
812918.0.png,812918.0_1.png,162,152,236,205
812931.0.png,812931.0_1.png,146,135,253,222
814468.0.png,814468.0_1.png,132,121,266,236
816949.0.png,816949.0_1.png,147,136,251,220
818007.0.png,818007.0_1.png,131,120,267,237
821168.0.png,821168.0_1.png,142,131,257,226
822103.0.png,822103.0_1.png,150,139,248,217
822191.0.png,822191.0_1.png,136,125,263,232
822370.0.png,822370.0_1.png,134,123,264,233
823560.0.png,823560.0_1.png,148,136,251,220
824055.0.png,824055.0_1.png,135,124,263,232
824305.0.png,824305.0_1.png,138,126,261,230
825002.0.png,825002.0_1.png,136,125,262,232
825642.0.png,825642.0_1.png,135,123,264,233
826841.0.png,826841.0_1.png,134,122,265,234
826949.0.png,826949.0_1.png,136,125,262,231
827728.0.png,827728.0_1.png,150,139,248,218
829734.0.png,829734.0_1.png,154,142,245,214
829959.0.png,829959.0_1.png,131,120,267,237
830116.0.png,830116.0_1.png,139,127,260,229
835483.0.png,835483.0_1.png,132,119,267,237
836830.0.png,836830.0_1.png,142,130,256,226
836898.0.png,836898.0_1.png,131,119,268,238
838543.0.png,838543.0_1.png,135,123,263,233
838553.0.png,838553.0_1.png,137,125,262,232
839133.0.png,839133.0_1.png,134,122,265,235
839508.0.png,839508.0_1.png,155,144,243,213
841115.0.png,841115.0_1.png,138,126,261,231
841414.0.png,841414.0_1.png,135,123,264,234
842634.0.png,842634.0_1.png,131,118,268,238
844380.0.png,844380.0_1.png,131,119,267,237
845304.0.png,845304.0_1.png,162,151,236,206
846320.0.png,846320.0_1.png,132,119,267,237
848775.0.png,848775.0_1.png,161,150,237,207
850299.0.png,850299.0_1.png,159,147,239,209
866018.0.png,866018.0_1.png,143,129,256,227
867022.0.png,867022.0_1.png,138,124,260,232
867347.0.png,867347.0_1.png,132,118,266,239
867705.0.png,867705.0_1.png,134,120,265,237
871318.0.png,871318.0_1.png,144,130,255,226
873866.0.png,873866.0_1.png,136,122,262,234
875651.0.png,875651.0_1.png,144,130,254,226
876750.0.png,876750.0_1.png,145,131,254,226
881208.0.png,881208.0_1.png,141,126,258,230
885197.0.png,885197.0_1.png,132,117,266,240
889025.0.png,889025.0_1.png,141,126,258,231
890401.0.png,890401.0_1.png,139,123,260,233
892604.0.png,892604.0_1.png,136,120,263,237
893020.0.png,893020.0_1.png,138,121,261,235
893720.0.png,893720.0_1.png,135,119,264,238
899666.0.png,899666.0_1.png,163,148,236,208
900622.0.png,900622.0_1.png,136,119,262,238
901639.0.png,901639.0_1.png,136,119,262,237
902606.0.png,902606.0_1.png,137,119,262,237
902932.0.png,902932.0_1.png,134,117,264,240
905228.0.png,905228.0_1.png,148,132,250,225
905524.0.png,905524.0_1.png,141,123,258,233
909255.0.png,909255.0_1.png,139,121,259,235
909972.0.png,909972.0_1.png,143,125,256,232
913295.0.png,913295.0_1.png,130,110,269,246
917156.0.png,917156.0_1.png,154,137,244,219
918753.0.png,918753.0_1.png,139,120,259,236
925071.0.png,925071.0_1.png,146,127,253,230
925112.0.png,925112.0_1.png,132,111,267,246
925557.0.png,925557.0_1.png,133,113,265,244
926608.0.png,926608.0_1.png,138,117,261,239
929067.0.png,929067.0_1.png,145,126,253,231
929076.0.png,929076.0_1.png,143,124,255,233
932328.0.png,932328.0_1.png,138,117,260,240
933396.0.png,933396.0_1.png,150,131,248,226
933429.0.png,933429.0_1.png,160,142,239,215
936719.0.png,936719.0_1.png,135,113,263,244
937849.0.png,937849.0_1.png,143,122,255,235
941499.0.png,941499.0_1.png,147,126,251,230
942514.0.png,942514.0_1.png,132,108,266,248
942810.0.png,942810.0_1.png,144,122,254,234
943936.0.png,943936.0_1.png,150,129,249,228
947522.0.png,947522.0_1.png,140,116,259,240
949328.0.png,949328.0_1.png,131,106,267,251
953725.0.png,953725.0_1.png,133,107,265,250
965218.0.png,965218.0_1.png,160,137,239,220
966293.0.png,966293.0_1.png,133,103,265,253
970275.0.png,970275.0_1.png,133,101,266,256
972738.0.png,972738.0_1.png,139,108,259,248
976958.0.png,976958.0_1.png,139,106,259,250
977224.0.png,977224.0_1.png,136,103,262,254
979782.0.png,979782.0_1.png,138,104,261,253
979799.0.png,979799.0_1.png,131,94,268,262
980516.0.png,980516.0_1.png,138,104,260,253
981346.0.png,981346.0_1.png,131,94,268,263
984507.0.png,984507.0_1.png,135,97,264,260
985373.0.png,985373.0_1.png,141,106,257,251
989815.0.png,989815.0_1.png,134,93,264,263
994105.0.png,994105.0_1.png,138,96,261,260
994739.0.png,994739.0_1.png,137,95,261,262
995504.0.png,995504.0_1.png,147,108,252,249
996625.0.png,996625.0_1.png,165,134,233,223
997214.0.png,997214.0_1.png,134,88,265,269
998828.0.png,998828.0_1.png,134,87,264,269
